timestamp,paper,entry_id,kind,status,statement,needed_evidence_type,result_ref,discharged_by,node_ids,dependencies,git_commit,actor_role,blocking,evidence_path,iteration,notes,owner,row_hash,scope,source_ids,task_id,working_context.board,working_context.cap,working_context.cause,working_context.cfg,working_context.coupling,working_context.cuda,working_context.cudnn,working_context.eval,working_context.evidence,working_context.export,working_context.family,working_context.gating,working_context.gpu,working_context.gpus,working_context.hazard,working_context.keys,working_context.knobs,working_context.model,working_context.net,working_context.node,working_context.pos_len,working_context.scratch,working_context.source_priority,working_context.torch
2026-09-04T04:07:29.781711+00:00,arxiv-1902.10565,o09_export_kill_window,obligation,discharged,"The mission copy of export_model_for_selfplay.sh moves rm -r $SRC after the final mv, or the loop wrapper deletes stale *.exported markers whose target dir is missing on startup.",,,r_loop_resume_under_walltime_static,"[""arxiv-1902.10565::loop_resume_under_walltime"", ""arxiv-1902.10565::export_stage""]",,598413e,validator,False,,,"Discharged by the validator on result r_loop_resume_under_walltime_static: both disjuncts hold in the files. export_model_for_selfplay_9x9.sh:161 mv ""$TMPDST"" ""$TARGET"" precedes :162 rm -r ""$SRC"" (upstream :89 then :108, confirmed at fd0723fd); loop.sbatch:178-179 and synchronous_loop_9x9.sh:177-178 sweep torchmodels_toexport{,_extra}/*.exported before the first cycle. Caveat: verified by file ordering and a GPU-free dry run, not by an executed kill; verify_preemption_resume must still show zero orphan *.exported after a real scancel (c08). The extra 'already exists' branch (:93-97) completes an interrupted move only while TARGET is still in modelstobetested/; after the next gatekeeper pass SRC lingers harmlessly (validation.md F4).",worker,e2d889fd8e4e40181f39058e6ca707f0fd58f2cfff6715af38c42d84bd619adf,,"[""code_lightvector-KataGo""]",loop_resume_under_walltime,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-04T04:07:29.981949+00:00,arxiv-1902.10565,o17_loop_katago_bin_path,obligation,discharged,"python/selfplay/synchronous_loop.sh:81 copies $GITROOTDIR/cpp/katago into the dated archive, but the mission build (cmake run from cpp/build, env_build.sbatch) emits cpp/build/katago; under bash -eu the stock loop dies on cycle 1. The mission copy synchronous_loop_9x9.sh must copy $KATAGO_BIN (env.sh) instead.",,,r_loop_resume_under_walltime_static,"[""arxiv-1902.10565::synchronous_loop_smoke"", ""arxiv-1902.10565::loop_resume_under_walltime""]",,598413e,validator,True,,,"Discharged by the validator on result r_loop_resume_under_walltime_static. synchronous_loop_9x9.sh:153-159 copies ${KATAGO_BIN:-$GITROOTDIR/cpp/build/katago} and exits 2 when it is not executable; grep cpp/build/katago = 5, cpp/katago"" = 0. Executed, reproduced independently: KTG_STAGE_ONLY=1 from $KATAGO_SRC stages a dated archive whose bin/katago is byte-identical to $KATAGO_BIN (cmp exit 0, 27273864 B); evidence stage_dryrun.txt and evidence/loop_resume/validation.md § 3. The obligation's listed owner was synchronous_loop_smoke; the discharging artifact was authored under loop_resume_under_walltime, which synchronous_loop_smoke consumes.",worker synchronous_loop_smoke,bfba72a589739d7d7e7e3e4659fb65bd0db509515ae61d83846eb81f3c4967e1,,"[""code_lightvector-KataGo""]",loop_resume_under_walltime,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-04T04:07:30.174899+00:00,arxiv-1902.10565,o13_loop_config_paths,obligation,open,"The mission copy of synchronous_loop.sh points SELFPLAY_CONFIG/GATING_CONFIG (upstream :70-71 default to selfplay1.cfg/gatekeeper1.cfg, mixed sizes) at the mission 9x9 cfgs, runs from the scratch git clone (script needs git rev-parse, :35), and scales NUM_GAMES_PER_CYCLE / SHUFFLE_MINROWS / samples-per-epoch to the 9x9 rows-per-game.",,,,"[""arxiv-1902.10565::synchronous_loop_smoke"", ""arxiv-1902.10565::loop_resume_under_walltime""]",,598413e,validator,True,,,"Validator note 2026-09-04 (result r_loop_resume_under_walltime_static admitted at existence_only): two of three conjuncts are executed, not only grepped. (i) SELFPLAY_CONFIG/GATING_CONFIG default to codes/cfg/selfplay_9x9.cfg / gatekeeper_9x9.cfg (:125-126); the dry run stages both byte-identical (cmp) with dataBoardLen = 9 at selfplay.cfg:28 and train_9x9.sh at -pos-len 9. (ii) The copy refuses to run when the git root is not $KATAGO_SRC (:79-88; guard_probes.txt probe 3, exit 2) and the dry run ran from inside the clone. (iii) NOT settled: the knob block (:107-116) is sized from the expected ~22 rows/game, not a measurement; closes with o24_cycle_knobs_derived (derive_cycle_knobs_9x9). Caveat: codes/cfg/*_9x9.cfg and train_9x9.sh (cfg_9x9_override) exist but are not yet committed.",worker synchronous_loop_smoke,7edac62a1dc10d2f2b6e4b50cad54dd0e2edc3f28eaebdd0bfbbe6a6b648bcaf,,"[""code_lightvector-KataGo""]",,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-04T04:07:30.346299+00:00,arxiv-1902.10565,c07_loop_cycle_completes,claim,open,One cycle of the mission synchronous loop (gatekeeper -> selfplay -> shuffle -> train -> export) completes on 1 GPU with tiny knobs and leaves a new models/<name>/model.bin.gz that katago loads.,numerical_simulation,,,"[""arxiv-1902.10565::synchronous_loop_smoke""]","[""arxiv-1902.10565::synchronous_loop_smoke""]",598413e,validator,,,,"Validator note 2026-09-04: nothing executed under loop_resume_under_walltime; result r_loop_resume_under_walltime_static (existence_only) only shows the loop copy exists, parses and stages its archive. Needs one completed cycle with a loadable models/<name>/model.bin.gz from synchronous_loop_smoke.",worker,8c215221168d2ef9b120ab9c2e7ea0853c3df72109539f615e0dbe0054e08cbd,,"[""code_lightvector-KataGo""]",,,,,,,,,,,,,,,1,,,"NUM_GAMES_PER_CYCLE~20, SHUFFLE_MINROWS~200, samples-per-epoch~2000",,,,,,,
2026-09-04T04:07:30.519743+00:00,arxiv-1902.10565,c08_resume_no_loss,claim,open,"Killing the loop job mid-train and mid-export and re-submitting the same wrapper resumes from checkpoint.ckpt with train_state global_step_samples non-decreasing, loses no completed npz, selects no shuffleddata/*.tmp, and leaves no orphan *.exported dir without a models/ target.",numerical_simulation,,,"[""arxiv-1902.10565::verify_preemption_resume"", ""arxiv-1902.10565::loop_resume_under_walltime""]","[""arxiv-1902.10565::verify_preemption_resume"", ""arxiv-1902.10565::loop_resume_under_walltime""]",598413e,validator,,,,"Validator note 2026-09-04: the static half is in place under result r_loop_resume_under_walltime_static (afterany chain, mv-before-rm export, startup sweeps, .failcount breaker). The executed half (scancel mid-train and mid-export, successor starts, checkpoint.ckpt resumes with non-decreasing global_step_samples, no completed npz lost, no orphan *.exported) belongs to verify_preemption_resume. The validator's offline simulation (validation.md § 7) shows that early exits before the wrapper's breaker section bypass .failcount (o26) — the executed test must include that path.",,3e8e5ae3a549d0d587e3c3fbec71cf75ee1e5efc30f98c59346f0f28cb594fbe,,"[""code_lightvector-KataGo""]",,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-04T04:07:30.698193+00:00,arxiv-1902.10565,o25_chain_breaker_executed_proof,obligation,open,"Executed proof of the chain guards coded in codes/loop/loop.sbatch: inject three consecutive loop failures into a dry-run BASEDIR under real sbatch and show exactly three job records, no fourth submission, .failcount == 3 (or 4 with the fast-failure penalty), the queued successor cancelled; and cover the failure classes the in-script counter cannot see — a Slurm-level kill (TIMEOUT, cgroup OOM at --mem 120G, node failure) ends the bash tail before loop.sbatch:221 so .failcount never increments and only KTG_MAX_CHAIN=200 bounds a recurring OOM chain (validation.md F3). Nothing here is executed under loop_resume_under_walltime; the static claim is admitted as r_loop_resume_under_walltime_static.",,,,"[""arxiv-1902.10565::loop_failure_circuit_breaker"", ""arxiv-1902.10565::loop_resume_under_walltime""]","[""r_loop_resume_under_walltime_static"", ""o26_wrapper_early_exit_bypasses_breaker""]",598413e,validator,True,,,Raised by the validator of loop_resume_under_walltime 2026-09-04; supersedes the worker's ad-hoc marker 'chain-runaway' together with o26.,worker loop_failure_circuit_breaker,ab5ee1aacd8fcece296a65e8645793be80d385306a721bade3715030dafa7732,,,loop_failure_circuit_breaker,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-04T04:07:30.879800+00:00,arxiv-1902.10565,o26_wrapper_early_exit_bypasses_breaker,obligation,open,"Repair codes/loop/loop.sbatch so that no exit path between resubmit() (:157) and the breaker section (:221) leaves the afterany successor queued with .failcount unchanged: :209 (missing LOOP_SH, exit 2), :213 (cd failure, exit 2) and any set -u abort — KATAGO_SRC is defined only by env.sh, so a missing or unreadable env.sh aborts at :213 with 'KATAGO_SRC: unbound variable'. Reproduced offline with scheduler shims (evidence/loop_resume/validation.md § 7 B/C): two links, .failcount 0, no scancel, chain bounded only by KTG_MAX_CHAIN=200. Also make a successor that starts with .failcount >= KTG_MAX_FAILS exit instead of running the loop once more (:127-130 returns, :216 still runs; § 7 A3). Fix shape: run the failcount/scancel logic from an EXIT trap or cancel $SUCCESSOR on every early exit, then re-run the § 7 simulation and the §2 check.",,,,"[""arxiv-1902.10565::loop_resume_under_walltime""]","[""r_loop_resume_under_walltime_static""]",598413e,validator,True,,,Raised by the validator 2026-09-04 while admitting r_loop_resume_under_walltime_static at existence_only; blocking for any promotion of loop_resume_under_walltime beyond preliminary and for o25.,worker loop_resume_under_walltime,bdcf0229707df53702c6b1242efbb693ec0391670766d3831955c3c97134cd1e,,,loop_resume_under_walltime,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-04T04:07:31.053758+00:00,arxiv-1902.10565,o27_scratch_guard_reconcile_500gib,obligation,open,"codes/loop/loop.sbatch:74-75 and :195 and codes/loop/synchronous_loop_9x9.sh:190-191 carry inline 200 / 180 GiB literals (214748364800 / 193273528320) inherited from the stale task file, while mission.json decisions[] (human, 2026-09-03) sets the scratch budget to 500 GiB (536870912000 B) and the amended o04_scratch_budget requires the loop wrapper to call codes/data_budget/scratch_guard.sh (thresholds from budget.env: 536870912000 hard cap, 1099511627776 group-free floor) before every cycle and abort on any non-zero exit. No closing check greps the 180 GiB literal (the loop_resume §2 command does not; data_budget §2 greps budget.env for 536870912000), so nothing prevents the rewrite; the comment at loop.sbatch:71-72 claiming otherwise is wrong. Closes when the literals are replaced by the guard call (plus prune_retention.py at startup per the guard header), the §2 check still exits 0, and data_budget's closing check passes against the wrapper.",,,,"[""arxiv-1902.10565::loop_resume_under_walltime"", ""arxiv-1902.10565::data_budget""]","[""o04_scratch_budget"", ""r_loop_resume_under_walltime_static""]",598413e,validator,True,,,"Raised by the validator 2026-09-04; corrects and supersedes the worker's ad-hoc marker 'scratch-budget-propagation', whose rationale (o04 still at 200/180 GiB; a closing check greps the literal) was stale/incorrect at validation time.",worker loop_resume_under_walltime,b4cfaf6a76b3803d109afbe4e3a2f1a8affc326c049b64430bb2c437819b1ecf,,,loop_resume_under_walltime,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-04T04:12:59.017871+00:00,arxiv-1902.10565,o25_data_budget_guard_repairs,obligation,open,"Repair two defects the validator found in the data_budget guard before it is wired into the loop: (1) prune_retention.py load_budget (prune_retention.py:81-83) does not resolve the quoted ${VAR:-default} form, so `python3 prune_retention.py` without --root exits 3 on root '${KTG_SCRATCH_ROOT:-...}' and the call contract written in the scratch_guard.sh header (python3 $PRUNE --apply; python3 $PRUNE --apply --target-bytes 536870912000) never prunes - fix the parser or make the contract pass --root, and add a test; (2) KTG_SCRATCH_ROOT / --root, KTG_CYCLE_PROJECTED_BYTES and KTG_BUDGET_ENV are environment- or caller-selectable, so an empty root or a zero projection passes a 529312333000 B projection and a loose KTG_BUDGET_ENV file raises the cap to 99999999999999 B while contract case C tests only KTG_SCRATCH_HARD_BYTES - pin them in the guard or have the wrapper pass --root and --projected-bytes explicitly and assert the printed constants path equals codes/data_budget/budget.env, and add contract cases for each. Closes by a result row that lifts data-budget-guard-500gib from conditional.",,,,"[""arxiv-1902.10565::data_budget""]","[""o04_scratch_budget""]",f2f16df,validator,True,,,"Validator 2026-09-04 (record: results/ktg/paper_1902.10565/evidence/data_budget/validation.md). Opened at validation of candidate result row data-budget-guard-500gib (admitted conditional). Gate failed in plain language: the staged claim 'cannot be loosened by an environment variable' is broader than the evidence (only threshold variables are pinned), and the retention half of the claim does not hold under the documented call contract. Verbatim probes: `python3 prune_retention.py` -> 'prune_retention: mission root does not exist: ${KTG_SCRATCH_ROOT:-/scratch/schmidt/ssci-anima/ssci-haiyangw/ktg-train}' exit 3; `KTG_CYCLE_PROJECTED_BYTES=0 scratch_guard.sh --quiet` -> 'projected write : 0 B ... OK' exit 0; `KTG_BUDGET_ENV=<loose> scratch_guard.sh --projected-bytes 529312333000` -> 'hard cap 99999999999999 B ... OK' exit 0; `scratch_guard.sh --root <root>/runtime --projected-bytes 529312333000` -> OK exit 0.",worker data_budget,363759bff733782e1f44a11eb5028f2d88ae7a1c628417c14af146830304ec50,,,data_budget,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-04T04:12:59.086635+00:00,arxiv-1902.10565,c11_scratch_budget,claim,in_progress,"The whole mission root /scratch/schmidt/ssci-anima/ssci-haiyangw/ktg-train (venv + build + loop data) stays <= 500 GiB = 536870912000 B for the whole run, no cycle starts whose declared projected write would cross that cap or while group scratch free space is below 1 TiB = 1099511627776 B, one du -sb / df -B1 / quota triple is logged per cycle, and checkpoints are bounded to <= 4 short-term + <= 6 long-term with rejectedmodels <= 10.",empirical_measurement,,,"[""arxiv-1902.10565::data_budget"", ""arxiv-1902.10565::loop_resume_under_walltime""]","[""arxiv-1902.10565::data_budget"", ""arxiv-1902.10565::loop_resume_under_walltime""]",f2f16df,validator,,,,"Validator 2026-09-04 (record: results/ktg/paper_1902.10565/evidence/data_budget/validation.md). open -> in_progress: result row data-budget-guard-500gib (status conditional) establishes the guard artefact and the pre-loop measurement du -sb 7558580421 B <= 536870912000 B; the claim itself ('for the whole run', 'one triple logged per cycle') needs production cycle logs and the wrapper actually calling the guard (o04 conjunct b, o25), so it is not admitted. Amends row hash fe00ff5cb343a77b1dc32d310a5b6168d6fcdb0c6ab7ecfa7344b6d337e47cf5.",,c6dadc7e5d97e7c2505a0db15d297ace2c43383c05602ce6f7c301b2c4dfa0ff,,"[""code_lightvector-KataGo""]",data_budget,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-04T04:14:24.752355+00:00,arxiv-1902.10565,o25_data_budget_guard_repairs,obligation,waived,"Repair two defects the validator found in the data_budget guard before it is wired into the loop: (1) prune_retention.py load_budget (prune_retention.py:81-83) does not resolve the quoted ${VAR:-default} form, so `python3 prune_retention.py` without --root exits 3 on root '${KTG_SCRATCH_ROOT:-...}' and the call contract written in the scratch_guard.sh header (python3 $PRUNE --apply; python3 $PRUNE --apply --target-bytes 536870912000) never prunes - fix the parser or make the contract pass --root, and add a test; (2) KTG_SCRATCH_ROOT / --root, KTG_CYCLE_PROJECTED_BYTES and KTG_BUDGET_ENV are environment- or caller-selectable, so an empty root or a zero projection passes a 529312333000 B projection and a loose KTG_BUDGET_ENV file raises the cap to 99999999999999 B while contract case C tests only KTG_SCRATCH_HARD_BYTES - pin them in the guard or have the wrapper pass --root and --projected-bytes explicitly and assert the printed constants path equals codes/data_budget/budget.env, and add contract cases for each. Closes by a result row that lifts data-budget-guard-500gib from conditional.",,,,"[""arxiv-1902.10565::data_budget""]","[""o04_scratch_budget""]",f2f16df,validator,False,,,"Validator 2026-09-04 (record: results/ktg/paper_1902.10565/evidence/data_budget/validation.md). WAIVED ONLY AS A RENUMBERING: appended 04:12:59 as o25_data_budget_guard_repairs before this validator saw that a concurrent validation (commit f2f16df, 04:07) had taken the o25/o26/o27 prefixes (o25_chain_breaker_executed_proof, o26_wrapper_early_exit_bypasses_breaker, o27_scratch_guard_reconcile_500gib). The obligation itself is NOT waived; it continues verbatim as o28_data_budget_guard_repairs (open, blocking). Amends row hash 363759bff733782e1f44a11eb5028f2d88ae7a1c628417c14af146830304ec50.",worker data_budget,49e8dada275e23d6b63f429efda847be18d0191c71758c9204d0df0d32ad67b3,,,data_budget,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-04T04:14:24.912079+00:00,arxiv-1902.10565,o28_data_budget_guard_repairs,obligation,open,"Repair two defects the validator found in the data_budget guard before it is wired into the loop: (1) prune_retention.py load_budget (prune_retention.py:81-83) does not resolve the quoted ${VAR:-default} form, so `python3 prune_retention.py` without --root exits 3 on root '${KTG_SCRATCH_ROOT:-...}' and the call contract written in the scratch_guard.sh header (python3 $PRUNE --apply; python3 $PRUNE --apply --target-bytes 536870912000) never prunes - fix the parser or make the contract pass --root, and add a test; (2) KTG_SCRATCH_ROOT / --root, KTG_CYCLE_PROJECTED_BYTES and KTG_BUDGET_ENV are environment- or caller-selectable, so an empty root or a zero projection passes a 529312333000 B projection and a loose KTG_BUDGET_ENV file raises the cap to 99999999999999 B while contract case C tests only KTG_SCRATCH_HARD_BYTES - pin them in the guard or have the wrapper pass --root and --projected-bytes explicitly and assert the printed constants path equals codes/data_budget/budget.env, and add contract cases for each. Closes by a result row that lifts data-budget-guard-500gib from conditional.",,,,"[""arxiv-1902.10565::data_budget""]","[""o04_scratch_budget"", ""o27_scratch_guard_reconcile_500gib"", ""data-budget-guard-500gib""]",f2f16df,validator,True,,,"Validator 2026-09-04 (record: results/ktg/paper_1902.10565/evidence/data_budget/validation.md). Opened at validation of candidate result row data-budget-guard-500gib (admitted conditional). Gate failed in plain language: the staged claim 'cannot be loosened by an environment variable' is broader than the evidence (only threshold variables are pinned), and the retention half of the claim does not hold under the documented call contract. Verbatim probes: `python3 prune_retention.py` -> 'prune_retention: mission root does not exist: ${KTG_SCRATCH_ROOT:-/scratch/schmidt/ssci-anima/ssci-haiyangw/ktg-train}' exit 3; `KTG_CYCLE_PROJECTED_BYTES=0 scratch_guard.sh --quiet` -> 'projected write : 0 B ... OK' exit 0; `KTG_BUDGET_ENV=<loose> scratch_guard.sh --projected-bytes 529312333000` -> 'hard cap 99999999999999 B ... OK' exit 0; `scratch_guard.sh --root <root>/runtime --projected-bytes 529312333000` -> OK exit 0. Renumbered from o25_data_budget_guard_repairs (waived as a duplicate numeric prefix; content identical). Conjunct (b) of o04 - the loop wrapper calling the guard - is tracked separately by o27_scratch_guard_reconcile_500gib (owner loop_resume_under_walltime); this entry covers only the guard-side defects owned by data_budget.",worker data_budget,5012cc5d08990148f4c2f74af8fe6105b20e83cf64b6f43c27c81d94f27e0378,,,data_budget,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-04T04:14:25.040887+00:00,arxiv-1902.10565,o04_scratch_budget,obligation,open,"Before the first smoke cycle: record python3 /apps/helpers/quotas.py; the loop wrapper calls codes/data_budget/scratch_guard.sh before every cycle and aborts on any non-zero exit, so the whole mission root stays under a 500 GiB (536870912000 B) hard cap - a cycle declaring the bytes it will write is refused when du -sb plus that projection would cross the cap - and no cycle starts when group scratch free space is below 1 TiB (1099511627776 B); a du -sb / df -B1 / quota triple is logged per cycle; retention is bounded by a logged policy that protects the frozen baseline, latest accepted net, current+previous checkpoints and evidence (longterm_checkpoints <= 6, rejectedmodels <= 10, stale shuffleddata/*.tmp removed, and a rolling mode that never drops below one shuffle window plus one selfplay generation).",,,,"[""arxiv-1902.10565::data_budget"", ""arxiv-1902.10565::loop_resume_under_walltime""]",,f2f16df,validator,True,,,"Validator 2026-09-04 (record: results/ktg/paper_1902.10565/evidence/data_budget/validation.md). Re-affirmed OPEN, not discharged. Result row data-budget-guard-500gib is admitted at status conditional; discharge needs the whole obligation. Landed and validator-verified: the guard's 11-case exit-code contract (re-run 11 passed 0 failed), the section-2 verification command (exit 0), du -sb 7558580421 B, retention on synthetic trees. Still unmet: conjunct (b) - codes/loop/loop.sbatch:74-75,195 and synchronous_loop_9x9.sh:190-191 keep 200/180 GiB literals instead of calling scratch_guard.sh - tracked as o27_scratch_guard_reconcile_500gib (owner loop_resume_under_walltime) [BLOCKING]; and the guard-side repairs in o28_data_budget_guard_repairs (pruner default-root parse defect; environment-selectable root / projection / constants file) [BLOCKING]. Amends row hash 75487068415b01fa5cdc98ec9af8be39c61235388eaf682cdf847a3d14bb4259; appended with the single-row command because append-batch dedups an unchanged (status, statement).",worker data_budget (conjunct b: worker loop_resume_under_walltime),2da56098b33ac15a4304df8cd2968500e400219ddb052b84bff4e929cdc30cda,,"[""code_lightvector-KataGo""]",data_budget,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-04T04:40:59.681064+00:00,arxiv-1902.10565,o23_ffn_negative_fixture,obligation,discharged,"Controlled re-run on ONE patched binary: export random-init b5c48h3tfr and b7c96h3tfrs with the same command, run the identical benchmarknn/gtp on both; b5 must reproduce exactly 'Non-SwiGLU transformer FFN is not yet supported in CUDA backend' with non-zero exit, b7 must exit 0 - closes the two-variable confound of jobs 297952 (unpatched arch list + b5) vs 298018 (patched + b7).",,,r_tiny_model_export_smoke_b7c96h3tfrs,"[""arxiv-1902.10565::tiny_model_export_smoke"", ""arxiv-1902.10565::engine_ffn_swiglu_constraint""]",,e56b240,validator,False,,,"Discharged by the validator on job 298358: one patched binary (fd0723fd-dirty, sm_100), one job, same exporter invocation and identical benchmarknn flags for b7c96h3tfrs (exit 0, 4536.95806 nnEval/s) and b5c48h3tfr (exit 134, one distinct 'Non-SwiGLU transformer FFN is not yet supported in CUDA backend', emitted after 'Model name: ktg-smoke-b5c48h3tfr (transformer, 125241 params)'). Reading of 'benchmarknn/gtp on both': benchmarknn was run on both kinds; gtp only on b7. The throw is at backend model construction (cudaandrocmbackend.inc:3308), before any command-specific code, so the benchmarknn pair isolates the FFN variable; the task file section 2 defines leg 5 as benchmarknn only. Evidence: results/ktg/paper_1902.10565/evidence/tiny_smoke/export_smoke-298358.txt; validation.md section 3.",worker tiny_model_export_smoke,a326d0a97bb5c9834da2111571efc84c917924cdb57016f13deaea69df7c0bc1,,"[""code_lightvector-KataGo""]",tiny_model_export_smoke,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-04T04:40:59.821377+00:00,arxiv-1902.10565,c03_tf_export_loads,claim,in_progress,"A random-initialized b7c96h3tfrs exported by export_model_pytorch.py contains only block kinds transformer_attention_block / transformer_ffn_block (7 each) and is accepted by cpp/neuralnet/desc.cpp, running >0 visits/s in katago benchmark -boardsize 9 with the mission selfplay_9x9.cfg (the env smoke already did this with gtp_example.cfg, smoke-298018.txt:90).",numerical_simulation,,,"[""arxiv-1902.10565::tiny_model_export_smoke""]","[""arxiv-1902.10565::tiny_model_export_smoke"", ""arxiv-1902.10565::transformer_trunk_b7c96h3tfrs""]",e56b240,validator,,,,"open -> in_progress by the validator on result r_tiny_model_export_smoke_b7c96h3tfrs (job 298358). Measured: block kinds exactly {attn:7, ffn:7} with no other kind; reader acceptance ('ktg-smoke-b7c96h3tfrs (transformer, 818857 params)'); benchmarknn 4536.95806 nnEval/s at 9x9 with -require-exact-nnlen; gtp genmove '= J6'. NOT admitted: the statement's last conjunct names 'katago benchmark ... with the mission selfplay_9x9.cfg', and the node's task file section 13 forbids both pointing legs 3-5 at codes/cfg/selfplay_9x9.cfg (no edge to cfg_9x9_override) and substituting benchmark for benchmarknn. The claim as worded cannot be settled by its only node; see o29_c03_mission_cfg_conjunct. Prior row: amended from b5c48h3tfr (cudaandrocmbackend.inc:3307-3308).",worker,e3291f09a0563966fa8818db8df3bc6440b506e1838fc34170c61f03cf462ad2,,"[""code_lightvector-KataGo""]",tiny_model_export_smoke,,,,,,,,,,python/export_model_pytorch.py:469-504,,,,,,,,b7c96h3tfrs attnrope+ffnsg,,,,,,
2026-09-04T04:40:59.966825+00:00,arxiv-1902.10565,o29_c03_mission_cfg_conjunct,obligation,open,"Reconcile claim c03_tf_export_loads with task section 13 of tiny_model_export_smoke: either cfg_9x9_override / synchronous_loop_smoke runs a 9x9 forward pass of the exported b7c96h3tfrs under codes/cfg/selfplay_9x9.cfg (benchmarknn or benchmark) and c03 is admitted on that result, or c03 is amended to name gtp_example.cfg and benchmarknn (the config and tool the smoke may use), after which r_tiny_model_export_smoke_b7c96h3tfrs settles it.",,,,"[""arxiv-1902.10565::tiny_model_export_smoke"", ""arxiv-1902.10565::cfg_9x9_override""]","[""c03_tf_export_loads"", ""r_tiny_model_export_smoke_b7c96h3tfrs""]",e56b240,validator,False,,,"Opened by the validator 2026-09-04 while admitting r_tiny_model_export_smoke_b7c96h3tfrs; c03 moved open -> in_progress. All other c03 conjuncts are measured on job 298358 (evidence/tiny_smoke/). Confirmatory, not blocking: the smoke's config-dependent quantities (threads, batch) are overridden by benchmarknn flags.",jobs (claim amendment) or worker cfg_9x9_override (mission-config run),a28349ca904f3601ee049fe4bda0d3c5e9cbc3844b4bad6e8d0984e00246daf6,,"[""code_lightvector-KataGo""]",tiny_model_export_smoke,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-04T04:49:56.839733+00:00,arxiv-1902.10565,o30_cfg_9x9_knowledge_verify_in_allocation,obligation,open,"Re-append the knowledge row for arxiv-1902.10565::cfg_9x9_override with its verification.command (bash results/ktg/paper_1902.10565/codes/eval/check_cfg_9x9.sh && the -pos-len 9 count and numGameThreads = 18 asserts) actually executed by the admission gate inside a GPU allocation (CHANDRA_ROLE=validator, no --skip-exec), so that the 2026-09-04 --skip-exec admission is superseded by a gate-executed row; the synchronous_loop_smoke job runs selfplay with these configs anyway and is the natural place.",,,,"[""arxiv-1902.10565::cfg_9x9_override"", ""arxiv-1902.10565::synchronous_loop_smoke""]",,deb3d19,validator,True,,,"Opened by the validator of cfg_9x9_override on 2026-09-04: srun job 298524 (b200, 1 GPU, 24 CPUs) had an estimated start ~20 h out and was cancelled; the knowledge row was admitted at preliminary with admission_flags recording skip_exec, on the strength of the worker's executed job 298359. Closes when a knowledge row for cfg_9x9_override exists with a verification_run block (exit_code 0) and no skip_exec flag. Record: results/ktg/paper_1902.10565/evidence/cfg_9x9/validation.md, validator_append_knowledge_srun.txt.",synchronous_loop_smoke,798b43886b8744be4243628b7d102da43a941589d72bfe775f388e76bf319cf0,,"[""code_lightvector-KataGo""]",synchronous_loop_smoke,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-04T04:49:57.034300+00:00,arxiv-1902.10565,o01_bsizes9_override,obligation,discharged,"Write mission-owned selfplay_9x9.cfg and gatekeeper_9x9.cfg from the maxsize9 presets with bSizes=9, bSizeRelProbs=1, allowRectangleProb=0 (upstream has no 9-only preset; mirror is read-only) and diff them against upstream so only intended keys change.",,,cfg-9x9-override,"[""arxiv-1902.10565::cfg_9x9_override""]",,deb3d19,validator,True,,,"Discharged by result row cfg-9x9-override (validator-admitted 2026-09-04): both configs exist at codes/cfg/, the comment-stripped key-diffs against selfplay1_maxsize9.cfg / gatekeeper1_maxsize9.cfg show exactly {dataBoardLen, numGameThreads, bSizes, bSizeRelProbs, allowRectangleProb} and {numGameThreads, bSizes, bSizeRelProbs, allowRectangleProb} changed (OUT_OF_SET_KEYS = 0, 0), executed in the worker's job 298359 (the validator's own allocation could not be obtained; see o30). Amends row f1b4b1320a632c887c5d852c48afcc01d3681317f7e24a0db0790548f44d74d3. Refutation record: results/ktg/paper_1902.10565/evidence/cfg_9x9/validation.md",worker cfg_9x9_override,2741aacc440f4c66a452303c1c43b46f53d90fdf66b5c311de425e163bc4cb0d,,"[""code_lightvector-KataGo""]",cfg_9x9_override,,,,,,,,,,,,,,,,,,,,,,,,
